loan_id,month,EAD,segment,funded_amnt,PD_t,PD_default,LGD,ECL_t
78061375,48,9628.98,60_B,36000.0,0.0008049344800401,0.2391210532946927,0.85,6.588093308174639
78061375,49,8929.82,60_B,36000.0,0.000360832697949,0.2391210532946927,0.85,2.7388453863794235
78061375,50,8223.99,60_B,36000.0,0.0004996145048525,0.2391210532946927,0.85,3.492500987997772
78061375,51,7511.4,60_B,36000.0,0.0002498072524262,0.2391210532946927,0.85,1.5949418664934212
78061375,52,6792.01,60_B,36000.0,0.000360832697949,0.2391210532946927,0.85,2.083162398877347
78061375,53,6065.74,60_B,36000.0,0.0003330763365683,0.2391210532946927,0.85,1.7173012891096742
78061375,54,5332.52,60_B,36000.0,0.0004163454207104,0.2391210532946927,0.85,1.8871447404197836
78061375,55,4592.3,60_B,36000.0,0.0003053199751876,0.2391210532946927,0.85,1.1918027837461151
78061375,56,3845.0,60_B,36000.0,0.0003330763365683,0.2391210532946927,0.85,1.0885767369895012
78061375,57,3090.56,60_B,36000.0,0.0002498072524262,0.2391210532946927,0.85,0.6562376567497281
78061375,58,2328.91,60_B,36000.0,0.0001665381682841,0.2391210532946927,0.85,0.3296745446738907
78061375,59,1559.98,60_B,36000.0,0.0002498072524262,0.2391210532946927,0.85,0.3312401699939302
78061375,60,783.7,60_B,36000.0,0.0001387818069034,0.2391210532946927,0.85,0.0924488067597174
72043028,1,15000.0,60_D,15000.0,0.0033925718355143,0.4455905462027248,0.85,43.25529090280792
72043028,2,14840.91,60_D,15000.0,0.0062115204138161,0.4455905462027248,0.85,78.35692311091665
72043028,3,14679.52,60_D,15000.0,0.0102596616861448,0.4455905462027248,0.85,128.01587257774733
72043028,4,14515.81,60_D,15000.0,0.0124394300635526,0.4455905462027248,0.85,153.48314281419485
72043028,5,14349.75,60_D,15000.0,0.0153731032932968,0.4455905462027248,0.85,187.51016063553905
72043028,6,14181.3,60_D,15000.0,0.0158156126631465,0.4455905462027248,0.85,190.6430556808986
72043028,7,14010.42,60_D,15000.0,0.0171267515367753,0.4455905462027248,0.85,203.96003492598757
72043028,8,13837.08,60_D,15000.0,0.0166514636950849,0.4455905462027248,0.85,195.84648997608764
72043028,9,13661.25,60_D,15000.0,0.0177003747939878,0.4455905462027248,0.85,205.53785838121203
72043028,10,13482.89,60_D,15000.0,0.0177003747939878,0.4455905462027248,0.85,202.8543753601947
72043028,11,13301.96,60_D,15000.0,0.0186345612414483,0.4455905462027248,0.85,210.694760013602
72043028,12,13118.43,60_D,15000.0,0.0181101056919968,0.4455905462027248,0.85,201.93973074110315
72043028,13,12932.26,60_D,15000.0,0.0165531282795627,0.4455905462027248,0.85,181.9589549159595
72043028,14,12743.4,60_D,15000.0,0.0161597866174741,0.4455905462027248,0.85,175.0410310639519
72043028,15,12551.83,60_D,15000.0,0.016110618909713,0.4455905462027248,0.85,171.88508728707808
72043028,16,12357.51,60_D,15000.0,0.0140291859478274,0.4455905462027248,0.85,147.36093479581652
72043028,17,12160.38,60_D,15000.0,0.013373616511013,0.4455905462027248,0.85,138.23401993596417
72043028,18,11960.42,60_D,15000.0,0.0127672147819597,0.4455905462027248,0.85,129.79606336908037
72043028,19,11757.58,60_D,15000.0,0.0127180470741987,0.4455905462027248,0.85,127.10343753085868
72043028,20,11551.82,60_D,15000.0,0.0121772022888268,0.4455905462027248,0.85,119.56852160249848
72043028,21,11343.1,60_D,15000.0,0.0118166390985789,0.4455905462027248,0.85,113.93172111522728
72043028,22,11131.38,60_D,15000.0,0.0107349495278352,0.4455905462027248,0.85,101.57058210388152
72043028,23,10916.61,60_D,15000.0,0.0117183036830568,0.4455905462027248,0.85,108.7355284940705
72043028,24,10698.75,60_D,15000.0,0.0108660634151981,0.4455905462027248,0.85,98.81530156884828
72043028,25,10477.75,60_D,15000.0,0.0096368707211711,0.4455905462027248,0.85,85.82681386893867
72043028,26,10253.57,60_D,15000.0,0.0094729783619675,0.4455905462027248,0.85,82.56206973148207
72043028,27,10026.17,60_D,15000.0,0.0083585103193831,0.4455905462027248,0.85,71.23326859755647
72043028,28,9795.49,60_D,15000.0,0.0076865516466484,0.4455905462027248,0.85,63.99950882084413
72043028,29,9561.49,60_D,15000.0,0.0065884728399843,0.4455905462027248,0.85,53.546274598564935
72043028,30,9324.13,60_D,15000.0,0.0065065266603825,0.4455905462027248,0.85,51.56754536539212
72043028,31,9083.35,60_D,15000.0,0.0060640172905328,0.4455905462027248,0.85,46.81935273756764
72043028,32,8839.1,60_D,15000.0,0.0059001249313292,0.4455905462027248,0.85,44.329025138435874
72043028,33,8591.34,60_D,15000.0,0.0059001249313292,0.4455905462027248,0.85,43.08648242839765
